1199,1151.146595,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=70/17920,ttl=128,(request in 1198)
1201,1152.153701,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=71/18176,ttl=128,(reply in 1202)
1202,1152.153762,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=71/18176,ttl=128,(request in 1201)
1204,1153.166414,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=72/18432,ttl=128,(reply in 1205)
1205,1153.166474,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=72/18432,ttl=128,(request in 1204)
1207,1154.170334,192.168.200.2,192.168.200.1,ICMP,342,Echo (ping) request,id=0x0001,seq=73/18688,ttl=128,(reply in 1208)
1208,1154.170397,192.168.200.1,192.168.200.2,ICMP,342,Echo (ping) reply,id=0x0001,seq=73/18688,ttl=128,(request in 1207)
1212,1160.514653,192.168.200.1,192.168.200.2,ICMP,442,Echo (ping) request,id=0x0001,seq=64/16384,ttl=128,(reply in 1213)
1213,1160.516535,192.168.200.2,192.168.200.1,ICMP,442,Echo (ping) reply,id=0x0001,seq=64/16384,ttl=128,(request in 1212)
1215,1161.519801,192.168.200.1,192.168.200.2,ICMP,442,Echo (ping) request,id=0x0001,seq=65/16640,ttl=128,(reply in 1216)
1216,1161.521673,192.168.200.2,192.168.200.1,ICMP,442,Echo (ping) reply,id=0x0001,seq=65/16640,ttl=128,(request in 1215)
1219,1162.525764,192.168.200.1,192.168.200.2,ICMP,442,Echo (ping) request,id=0x0001,seq=66/16896,ttl=128,(reply in 1220)
1220,1162.527660,192.168.200.2,192.168.200.1,ICMP,442,Echo (ping) reply,id=0x0001,seq=66/16896,ttl=128,(request in 1219)
1221,1163.528761,192.168.200.1,192.168.200.2,ICMP,442,Echo (ping) request,id=0x0001,seq=67/17152,ttl=128,(reply in 1222)
1222,1163.530652,192.168.200.2,192.168.200.1,ICMP,442,Echo (ping) reply,id=0x0001,seq=67/17152,ttl=128,(request in 1221)
1226,1164.544961,192.168.200.1,192.168.200.2,ICMP,442,Echo (ping) request,id=0x0001,seq=68/17408,ttl=128,(reply in 1227)
1227,1164.546867,192.168.200.2,192.168.200.1,ICMP,442,Echo (ping) reply,id=0x0001,seq=68/17408,ttl=128,(request in 1226)
1229,1165.557649,192.168.200.1,192.168.200.2,ICMP,442,Echo (ping) request,id=0x0001,seq=69/17664,ttl=128,(reply in 1230)
1230,1165.559576,192.168.200.2,192.168.200.1,ICMP,442,Echo (ping) reply,id=0x0001,seq=69/17664,ttl=128,(request in 1229)
1232,1166.569433,192.168.200.1,192.168.200.2,ICMP,442,Echo (ping) request,id=0x0001,seq=70/17920,ttl=128,(reply in 1233)
1233,1166.571328,192.168.200.2,192.168.200.1,ICMP,442,Echo (ping) reply,id=0x0001,seq=70/17920,ttl=128,(request in 1232)
1234,1167.573010,192.168.200.1,192.168.200.2,ICMP,442,Echo (ping) request,id=0x0001,seq=71/18176,ttl=128,(reply in 1235)
1235,1167.574902,192.168.200.2,192.168.200.1,ICMP,442,Echo (ping) reply,id=0x0001,seq=71/18176,ttl=128,(request in 1234)
1239,1168.585788,192.168.200.1,192.168.200.2,ICMP,442,Echo (ping) request,id=0x0001,seq=72/18432,ttl=128,(reply in 1240)
1240,1168.587706,192.168.200.2,192.168.200.1,ICMP,442,Echo (ping) reply,id=0x0001,seq=72/18432,ttl=128,(request in 1239)
1253,1183.323918,192.168.100.2,192.168.200.1,ICMP,142,Echo (ping) request,id=0x0001,seq=192/49152,ttl=126,(reply in 1254)
1254,1183.323971,192.168.200.1,192.168.100.2,ICMP,142,Echo (ping) reply,id=0x0001,seq=192/49152,ttl=128,(request in 1253)
1256,1184.341267,192.168.100.2,192.168.200.1,ICMP,142,Echo (ping) request,id=0x0001,seq=193/49408,ttl=126,(reply in 1257)
1257,1184.341320,192.168.200.1,192.168.100.2,ICMP,142,Echo (ping) reply,id=0x0001,seq=193/49408,ttl=128,(request in 1256)
